Sentence #,Word,Tag
,و,O
,وظایف,O
,شوراهای,O
,اسلامی,O
,که,O
,در,O
,قانون,O
,معین,O
,شده,O
,باید,O
,در,O
,قول,O
,و,O
,عمل,O
,به طور,O
,کامل,O
,رعایت,O
,شود,O
,.,O
Sentence: 431,اعضا,O
,شوراها,O
,وظایف,O
,خود را,O
,به درستی,O
,بشناسند,O
,و,O
,بر,O
,تحقق,O
,آن,O
,همت,O
,بگمارند,O
,و,O
,چیزی,O
,را,O
,که,O
,در,O
,قانون,O
,پیش بینی,O
,نشده,O
,و,O
,یا,O
,به خاطر,O
,واقعیت های,O
,کشور,O
,و,O
,دولت,O
,،,O
,قادر,O
,به,O
,انجام,O
,دادن,O
,آن,O
,نیستند,O
,،,O
,وعده,O
,ندهند,O
,و,O
,مردم,O
,را,O
,از,O
,کمک,O
,و,O
,اقدام,O
,شوراهای,O
,اسلامی,O
,مایوس,O
,نسازند,O
,.,O
Sentence: 432,4,O
,-,O
,در,O
,انتخاب,O
,شهرداران,O
,و,O
,دهیاران,O
,،,O
,مهمترین,O
,خصوصیتی,O
,که,O
,باید,O
,رعایت,O
,شود,O
,،,O
,کاردانی,O
,و,O
,صلاحیت های,O
,دینی,O
,و,O
,انقلابی,O
,است,O
,.,O
Sentence: 433,شوراهای,O
,اسلامی,O
,در,O
,این,O
,انتخاب,O
,مهم,O
,لازم,O
,است,O
,به,O
,امانتداری,O
,و,O
,تدین,O
,و,O
,توانایی,O
,اجرایی,O
,این,O
,برگزیدگان,O
,کمال,O
,اهتمام,O
,را,O
,بورزند,O
,.,O
Sentence: 434,5,O
,-,O
,اگر چه,O
,پس,O
,از,O
,انقلاب,O
,اسلامی,O
,به,O
,همت,O
,جوانان,O
,جهاد,O
,سازندگی,O
,خدمات,O
,عظیم,O
,و,O
,بی سابقه ای,O
,مستقیما,O
,یا,O
,به,O
,وسیله ی,O
,شوراهای,O
,اسلامی,O
,روستاها,O
,،,O
,به,O
,روستاهای,O
,کشور,O
,شده,O
,است,O
,با,O
,این,O
,حال,O
,روستاها,O
,و,O
,روستانشینان,O
,عزیز,O
,که,O
,بار,O
,سنگین,O
,تامین,O
,آذوقه ی,O
,کشور,O
,را,O
,بر,O
,دوش,O
,دارند,O
,به,O
,تنگناهای,O
,زیادی,O
,دچارند,O
,.,O
Sentence: 435,لازم,O
,است,O
,توجه,O
,به,O
,روستاها,O
,و,O
,شوراهای,O
,اسلامی,O
,روستا,O
,در,O
,صدر,O
,برنامه ی,O
,مسوولان,O
,کشوری,O
,قرار,O
,گیرد,O
,.,O
Sentence: 436,6,O
,-,O
,شوراهای,O
,شهری,O
,در,O
,فعالیت های,O
,خود,O
,به,O
,مختصات,O
,',O
,شهر,O
,اسلامی,O
,',O
,توجه,O
,کرده,O
,و,O
,خدمات,O
,شهری,O
,را,O
,در,O
,جهت,O
,تامین,O
,این,O
,مقصود,O
,به,O
,کار,O
,گیرند,O
,و,O
,به,O
,خصوص,O
,به,O
,معماری,O
,و,O
,شهرسازی,O
,متناسب,O
,با,O
,حیات,O
,طیبه ی,O
,اسلامی,O
,به طور,O
,کامل,O
,توجه,O
,کنند,O
,.,O
Sentence: 437,در,O
,شهر,O
,اسلامی,O
,،,O
,عدالت,O
,در,O
,تقسیم,O
,خدمات,O
,شهری,O
,،,O
,تامین,O
,آرامش,O
,روحی,O
,و,O
,امنیت,O
,معنوی,O
,،,O
,ظهور,O
,و,O
,اعتلای,O
,مظاهر,O
,اسلامی,O
,و,O
,انقلابی,O
,،,O
,عمران,O
,و,O
,آبادی,O
,و,O
,زیبایی,O
,،,O
,حفظ,O
,طبیعت,O
,و,O
,صفای,O
,طبیعی,O
,،,O
,همه,O
,با,O
,هم,O
,باید,O
,مورد,O
,توجه,O
,قرار,O
,گیرد,O
,.,O
Sentence: 438,7,O
,-,O
,مسوولان,O
,محترم,O
,دولتی,O
,،,O
,شوراها,O
,را,O
,مشاور,O
,امین,O
,خود,O
,بدانند,O
,و,O
,تا,O
,سر,O
,حد,O
,امکان,O
,به,O
,آنها,O
,در,O
,عمل,O
,به,O
,وظایف,O
,خود,O
,کمک,O
,کنند,O
,.,O
Sentence: 439,8,O
,-,O
,مردم,O
,عزیز,O
,سراسر,O
,کشور,O
,نیز,O
,که,O
,همواره,O
,از,O
,منتخبان,O
,خود,O
,حمایت,O
,کرده اند,O
,،,O
,همکاری,O
,و,O
,کمک,O
,خود را,O
,به,O
,شوراهای,O
,اسلامی,O
,نیز,O
,مبذول,O
,دارند,O
,.,O
Sentence: 440,بدون,O
,این,O
,کمک,O
,و,O
,همکاری,O
,یقینا,O
,شوراها,O
,قادر,O
,بر,O
,عمل,O
,به,O
,وظایف,O
,خود,O
,نخواهند,O
,بود,O
,.,O
Sentence: 441,در,O
,پایان,O
,از,O
,همه ی,O
,دستگاهها,O
,و,O
,مسوولانی,O
,که,O
,در,O
,تحقق,O
,این,O
,کار,O
,بزرگ,O
,اقدام,O
,و,O
,همکاری,O
,کرده اند,O
,:,O
,دولت,O
,محترم,O
,بخصوص,O
,وزارت,B_ORG
,کشور,I_ORG
,،,O
,هییتهای,O
,محترم,O
,نظارت,O
,،,O
,صدا,B_ORG
,و,I_ORG
,سیمای,I_ORG
,جمهوری,I_ORG
,اسلامی,I_ORG
,،,O
,نیروهای,O
,انتظامی,O
,و,O
,دیگر,O
,دستگاههای,O
,دست اندرکار,O
,صمیمانه,O
,تشکر,O
,می کنم,O
,و,O
,توفیقات,O
,همه ی,O
,شما,O
,را,O
,از,O
,خداوند,O
,متعال,O
,مسالت,O
,می نمایم,O
,.,O
Sentence: 442,سید,B_PER
,علی,I_PER
,خامنه ای,I_PER
,1378/2/8,B_DAT
,سیام,O
,*,O
,*,O
,7261,O
,*,O
,*,O
,1601,O
,*,O
,*,O
,انتهای,O
,پیام,O
,/,O
,*,O
,سیاسی,O
,رهبر,O
,انقلاب,O
,پیام,O
,شورا,O
,ارتباط,O
,با,O
,سردبیر,O
,:,O
,newsroom@irna.ir,O
,تماس,O
,بی واسطه,O
,با,O
,مسیولین,O
Sentence: 443,03-Feb,B_PCT
,درصد,I_PCT
,افراد,O
,بالای,O
,30,O
,سال,O
,خداآفرین,B_LOC
,مبتلا,O
,به,O
,دیابت,O
,هستند,O
,تبریز,B_LOC
,-,O
,ایرنا,B_ORG
,-,O
,رییس,O
,شبکه,B_ORG
,بهداشت,I_ORG
,خداآفرین,I_ORG
,از,O
,ابتلای,O
,03-Feb,B_PCT
,درصد,I_PCT
,افراد,O
,بالای,O
,30,O
,سال,O
,این,O
,شهرستان,O
,به,O
,بیماری,O
,دیابت,O
,خبرداد,O
,.,O
Sentence: 444,محمدرضا,B_PER
,پوراحمد,I_PER
,روز,B_DAT
,پنجشنبه,I_DAT
,در,O
,گفت و گو,O
,با,O
,ایرنا,B_ORG
,؛,O
,علت,O
,بیماری,O
,دیابت,O
,را,O
,اختلال,O
,در,O
,عملکرد,O
,انسولین,O
,بدن,O
,،,O
,تولید,O
,ناکافی,O
,انسولین,O
,بدن,O
,،,O
,ناتوانی,O
,بدن,O
,در,O
,مصرف,O
,قند,O
,برشمرد,O
,و,O
,گفت,O
,:,O
,افراد,O
,بالای,O
,30,O
,سال,O
,،,O
,افراد,O
,چاق,O
,،,O
,افراد,O
,با,O
,تحرک,O
,ناکافی,O
,و,O
,دارای,O
,سابقه,O
,فامیلی,O
,در,O
,معرض,O
,ابتلا,O
,به,O
,این,O
,بیماری,O
,هستند,O
,.,O
Sentence: 445,وی,O
,با,O
,اشاره,O
,به,O
,اینکه,O
,به,O
,مناسبت,O
,هفته,O
,سلامت,O
,ایستگاه,O
,سلامت,O
,در,O
,مرکز,O
,شهرستان,O
,دایر,O
,شده,O
,است,O
,،,O
,گفت,O
,:,O
,در,O
,این,O
,ایستگاه,O
,یک روزه,O
,وزن,O
,،,O
,قند,O
,خون,O
,و,O
,فشار,O
,خون,O
,یکصد,O
,نفر,O
,از,O
,مراجعان,O
,بصورت,O
,رایگان,O
,اندازه گیری,O
,شد,O
,.,O
Sentence: 446,پوراحمد,B_PER
,،,O
,هدف,O
,از,O
,برپایی,O
,این,O
,ایستگاه,O
,را,O
,اطلاع رسانی,O
,و,O
,حساس سازی,O
,عموم,O
,مردم,O
,نسبت,O
,به,O
,بیماری,O
,دیابت,O
,عنوان,O
,کرد,O
,.,O
Sentence: 447,وی,O
,در,O
,ادامه,O
,از,O
,برگزاری,O
,کلاس های,O
,آموزشی,O
,در,O
,مراکز,O
,مختلف,O
,آموزشی,O
,و,O
,اداری,O
,شهرستان,O
,خبرداد,O
,وافزود,O
,:,O
,کلاسهای,O
,آموزشی,O
,در,O
,صورتی,O
,که,O
,توسط,O
,افراد,O
,مجرب,O
,و,O
,متخصص,O
,انجام,O
,شود,O
,می تواند,O
,در,O
,پیشگیری,O
,از,O
,ابتلا,O
,به,O
,بیماری های,O
,مختلف,O
,بویزه,O
,دیابت,O
,موثر,O
,باشد,O
,.,O
Sentence: 448,پوراحمد,B_PER
,،,O
,راه های,O
,پیشگیری,O
,از,O
,این,O
,بیماری,O
,را,O
,کاهش,O
,وزن,O
,،,O
,ورزش,O
,،,O
,مصرف,O
,میوه,O
,و,O
,سبزیجات,O
,،,O
,مصرف,O
,نکردن,O
,دخانیات,O
,،,O
,کنترل,O
,استرس,O
,و,O
,بررسی,O
,سالیانه,O
,قند,O
,خون,O
,در,O
,افراد,O
,در,O
,معرض,O
,خطر,O
,عنوان,O
,کرد,O
,.,O
Sentence: 449,وی,O
,،,O
,اجرای,O
,برنامه,O
,آموزشی,O
,ویژه,O
,دهیاران,O
,این,O
,شهرستان,O
,در,O
,خصوص,O
,پیشگیری,O
,؛,O
,علایم,O
,تشخیص,O
,و,O
,رعایت,O
,موارد,O
,ابتلا,O
,به,O
,بیماری,O
,دیابت,O
,و,O
,نیز,O
,برگزاری,O
,ورزش,O
,همگانی,O
,پیاده روی,O
,،,O
,برگزاری,O
,مسابقه,O
,نقاشی,O
,و,O
,مقاله نویسی,O
,در,O
,مدارس,O
,،,O
,تهیه,O
,و,O
,توزیع,O
,پوستر,O
,و,O
,بنر,O
,نیز,O
,برگزاری,O
,صبحانه,O
,سالم,O
,در,O
,مدارس,O
,به,O
,مناسبت,O
,هفته,O
,سلامت,O
,را,O
,از جمله,O
,فعالیت های,O
,شبکه,O
,بهداشت,O
,این,O
,شهرستان,O
,عنوان,O
,کرد,O
,.,O
Sentence: 450,پوراحمد,B_PER
,،,O
,با,O
,اشاره,O
,به,O
,اینکه,O
,تزریق,O
,واکسن,O
,دو,O
,ظرفیتی,O
,در,O
,تمامی,O
,خانه های,O
,بهداشت,O
,این,O
,شهرستان,O
,اجرا,O
,شده,O
,است,O
,،,O
,تعداد,O
,مراکز,O
,درمانی,O
,و,O
,بهداشتی,O
,شهرستان,B_LOC
,خداآفرین,I_LOC
,را,O
,پنج,O
,باب,O
,مرکز,O
,بهداشتی درمانی,O
,روستایی,O
,و,O
,یک,O
,باب,O
,مرکز,O
,شهری,O
,و,O
,روستایی,O
,و,O
,تعداد,O
,52,O
,باب,O
,خانه,O
,بهداشت,O
,اعلام,O
,کرد,O
,.,O
Sentence: 451,رییس,O
,شبکه,B_ORG
,بهداشت,I_ORG
,خداآفرین,I_ORG
,گفت,O
,:,O
,این,O
,شهرستان,O
,با,O
,جمعیت,O
,35,O
,هزار,O
,نفری,O
,و,O
,با,O
,فاصله,O
,80,O
,کیلومتری,O
,از,O
,نزدیکترین,O
,بیمارستان,O
,نیازمند,O
,احداث,O
,بیمارستان,O
,و,O
,حضور,O
,پزشکان,O
,متخصص,O
,است,O
,.,O
Sentence: 452,برنامه های,O
,هفته,O
,سلامت,O
,در,O
,سال,B_DAT
,جاری,I_DAT
,بر,O
,محور,O
,غلبه,O
,بر,O
,دیابت,O
,اجرا,O
,می شود,O
,.,O
Sentence: 453,7468/3071/518,O
,انتهای,O
,پیام,O
,/,O
,*,O
,اجتماعی,O
,سلامت,O
,هفته,O
,سلامت,O
,ارتباط,O
,با,O
,سردبیر,O
,:,O
,newsroom@irna.ir,O
,تماس,O
,بی واسطه,O
,با,O
,مسیولین,O
Sentence: 454,گرد,O
,و,O
,غبار,O
,آسمان,O
,چهارمحال,B_LOC
,و,I_LOC
,بختیاری,I_LOC
,را,O
,فرامی گیرد,O
,شهرکرد,B_LOC
,-,O
,ایرنا,B_ORG
,-,O
,مدیرکل,O
,هواشناسی,B_ORG
,چهارمحال,I_ORG
,و,I_ORG
,بختیاری,I_ORG
,گفت,O
,:,O
,به,O
,علت,O
,تشکیل,O
,چشمه های,O
,گرد,O
,و,O
,خاک,O
,از,B_DAT
,روز,I_DAT
,پنجشنبه,I_DAT
,(,I_DAT
,نهم,I_DAT
,اردیبهشت,I_DAT
,),I_DAT
,تا,I_DAT
,روز,I_DAT
,شنبه,I_DAT
,آسمان,O
,استان,O
,در,O
,برخی,O
,ساعات,O
,غبار,O
,آلود,O
,خواهد,O
,بود,O
,.,O
Sentence: 455,مهرداد,B_PER
,قطره,I_PER
,سامانی,I_PER
,روز,B_DAT
,پنجشنبه,I_DAT
,در,O
,گفت و گو,O
,با,O
,خبرنگار,O
,ایرنا,B_ORG
,افزود,O
,:,O
,با,O
,افزایش,O
,دما,O
,و,O
,کاهش,O
,بارندگی,O
,در,O
,این,O
,فصل,O
,از,O
,سال,O
,وزش,O
,بادهای,O
,شدید,O
,افزایش,O
,می یابد,O
,که,O
,منجر,O
,به,O
,فعال,O
,شدن,O
,چشمه های,O
,گرد,O
,و,O
,غبار,O
,می شود,O
,.,O
Sentence: 456,وی,O
,ادامه,O
,داد,O
,:,O
,همچنین,O
,براساس,O
,نقشه های,O
,پیش یابی,O
,هواشناسی,O
,،,O
,با,O
,عبور,O
,امواج,O
,ضعیف,O
,از,O
,فراز,O
,استان,O
,برای,O
,24,B_TIM
,ساعت,I_TIM
,آینده,I_TIM
,آسمان,O
,استان,O
,صاف,O
,تاکمی,O
,ابری,O
,،,O
,در,O
,بعد ازظهر,B_TIM
,توام,O
,با,O
,افزایش,O
,ابر,O
,،,O
,بارش,O
,پراکنده,O
,،,O
,گاهی,O
,وزش,O
,باد,O
,نسبتا,O
,شدید,O
,و,O
,گرد,O
,و,O
,خاک,O
,پیش بینی,O
,می شود,O
,.,O
Sentence: 457,قطره,B_PER
,سامانی,I_PER
,تصریح,O
,کرد,O
,:,O
,بعد از ظهر,B_DAT
,روز,I_DAT
,جمعه,I_DAT
,با,O
,ورود,O
,یک,O
,سامانه,O
,ضعیف,O
,بارشی,O
,احتمال,O
,رگبارهای,O
,بهاری,O
,را,O
,برای,O
,اواخر,O
,وقت,O
,فردا,B_TIM
,و,O
,روز,B_DAT
,شنبه,I_DAT
,پیش بینی,O
,می شود,O
,.,O
Sentence: 458,مدیرکل,O
,هواشناسی,B_ORG
,چهارمحال,I_ORG
,و,I_ORG
,بختیاری,I_ORG
,از,O
,کاهش,O
,19,B_PCT
,درصدی,I_PCT
,میانگین,O
,بارندگی,O
,در,O
,استان,O
,خبرداد,O
,و,O
,گفت,O
,:,O
,میانگین,O
,بارندگی,O
,سال,B_DAT
,زراعی,I_DAT
,جاری,I_DAT
,استان,O
,(,O
,از,B_DAT
,اول,I_DAT
,مهر,I_DAT
,سال,I_DAT
,گذشته,I_DAT
,تا,I_DAT
,9,I_DAT
,اردیبهشت,I_DAT
,),O
,476,O
,میلیمتر,O
,گزارش,O
,شده,O
,که,O
,در,O
,مقایسه,O
,دوره,O
,مشابه,O
,سال,B_DAT
,گذشته,I_DAT
,19,B_PCT
,درصد,I_PCT
,کاهش,O
,داشته,O
,است,O
,.,O
Sentence: 459,به,O
,گزارش,O
,ایرنا,B_ORG
,،,O
,با,O
,توجه,O
,به,O
,اینکه,O
,چهارمحال,B_LOC
,و,I_LOC
,بختیاری,I_LOC
,سرچشمه,O
,دو,O
,رودخانه,B_LOC
,کارون,I_LOC
,و,O
,زاینده,B_LOC
,رود,I_LOC
,و,O
,بخشی,O
,از,O
,رودخانه,B_LOC
,دز,I_LOC
,است,O
,،,O
,کاهش,O
,بارش ها,O
,در,O
,این,O
,استان,O
,،,O
,استان های,B_LOC
,اصفهان,I_LOC
,و,I_LOC
,خوزستان,I_LOC
,را,O
,به طور,O
,مستقیم,O
,با,O
,چالش,O
,در,O
,تامین,O
,آب,O
,مواجه,O
,می کند,O
,.,O
Sentence: 460,7363,O
,/,O
,6014,O
,/,O
,انتهای,O
,پیام,O
,/,O
,*,O
,کلیات,O
,غبارآلود,O
,هواشناسی,O
,ارتباط,O
,با,O
,سردبیر,O
,:,O
,newsroom@irna.ir,O
,تماس,O
,بی واسطه,O
,با,O
,مسیولین,O
Sentence: 461,رویس,B_PER
,و,O
,تمسخر,O
,بایرن,B_ORG
,بخاطر,O
,باخت,O
,به,O
,اتلتیکو,B_ORG
,(,O
,عکس,O
,),O
,.,O
Sentence: 462,شب,O
,گذشته,O
,بایرن,B_ORG
,مونیخ,I_ORG
,بازی,O
,رفت,O
,مرحله,O
,نیمه نهایی,O
,لیگ,O
,قهرمانان,O
,را,O
,در,O
,ورزشگاه,B_LOC
,ویسنته,I_LOC
,کالدرون,I_LOC
,به,O
,میزبان,O
,خود,O
,اتلتیکو,B_ORG
,مادرید,I_ORG
,با,O
,یک,O
,گل,O
,واگذار,O
,کرد,O
,تا,O
,کارش,O
,برای,O
,صعود,O
,به,O
,فینال,O
,دشوار,O
,شود,O
,.,O
Sentence: 463,به,O
,گزارش,O
,"""",O
,ورزش,B_ORG
,سه,I_ORG
,"""",O
,،,O
,بایرن,B_ORG
,در,O
,شرایطی,O
,این,O
,بازی,O
,را,O
,واگذار,O
,کرد,O
,که,O
,از,O
,لحاظ,O
,موقعیت,O
,گل,O
,،,O
,تعداد,O
,شوت,O
,داخل,O
,چارچوب,O
,،,O
,کرنرها,O
,و,O
,نیز,O
,مالکیت,O
,توپ,O
,و,O
,میدان,O
,،,O
,برتری,O
,فاحشی,O
,نسبت,O
,به,O
,اتلتیکو,B_ORG
,داشت,O
,.,O
Sentence: 464,مارکو,B_PER
,رویس,I_PER
,،,O
,ستاره,O
,بروسیا,B_ORG
,دورتموند,I_ORG
,،,O
,پس,O
,از,O
,شکست,O
,بایرن,B_ORG
,در,O
,توییتر,O
,خود,O
,با,O
,انتشار,O
,عکس,O
,زیر,O
,نوشت,O
,:,O
,"""",O
,وقتی,O
,نتیجه,O
,پایانی,O
,این,O
,می شود,O
,،,O
,دیگر,O
,آمارها,O
,خیلی,O
,به,O
,درد,O
,شما,O
,نخواهند,O
,خورد,O
,.,O
Sentence: 465,"""",O
,البته,O
,رویس,B_PER
,دقایقی,O
,بعد,O
,این,O
,توییت,O
,خود را,O
,پاک,O
,کرد,O
,هرچند,O
,که,O
,پیش از,O
,آن,O
,،,O
,بارها,O
,از,O
,سوی,O
,کاربران,O
,ریتوییت,O
,شده,O
,بود,O
,.,O
Sentence: 466,پاسخ,O
,اتلتیکویی ها,O
,به,O
,بهانه جویی,O
,گواردیولا,B_PER
,.,O
Sentence: 467,پپ,B_PER
,گواردیولا,I_PER
,پس,O
,از,O
,شکست,O
,بایرن,B_ORG
,از,O
,اتلتیکو,B_ORG
,،,O
,در,O
,نشست,O
,خبری,O
,خود,O
,از,O
,کیفیت,O
,چمن,O
,ورزشگاه,B_LOC
,کالدرون,I_LOC
,انتقاد,O
,کرده,O
,بود,O
,.,O
Sentence: 468,[,O
,پاسخ,O
,اتلتیکویی ها,O
,به,O
,بهانه جویی,O
,گواردیولا,B_PER
,],O
,به,O
,گزارش,O
,"""",O
,ورزش,B_ORG
,سه,I_ORG
,"""",O
,،,O
,بایرن,B_ORG
,شب,O
,گذشته,O
,در,O
,ویسنته,B_LOC
,کالدرون,I_LOC
,با,O
,یک,O
,گل,O
,مغلوب,O
,اتلتیکو,B_ORG
,مادرید,I_ORG
,شد,O
,تا,O
,در,O
,بازی,O
,برگشت,O
,برای,O
,صعود,O
,به,O
,فینال,O
,لیگ,O
,قهرمانان,O
,کار,O
,دشواری,O
,پیش,O
,رو,O
,داشته,O
,باشد,O
,.,O
Sentence: 469,گواردیولا,B_PER
,در,O
,نشست,O
,خبری,O
,پس,O
,از,O
,بازی,O
,به,O
,خبرنگاران,O
,گفت,O
,که,O
,چمن,O
,ورزشگاه,O
,خشک,O
,بود,O
,و,O
,این,O
,باعث,O
,می شد,O
,تا,O
,توپ,O
,به,O
,خوبی,O
,به,O
,گردش,O
,در,O
,نیاید,O
,.,O
Sentence: 470,کوکه,B_PER
,و,O
,فیلیپه,B_PER
,لوییس,I_PER
,،,O
,دو,O
,ستاره,O
,اتلتیکو,B_ORG
,در,O
,مصاحبه,O
,با,O
,خبرنگاران,O
,و,O
,در,O
,واکنش,O
,به,O
,این,O
,بهانه جویی,O
,سرمربی,O
,بایرن,B_ORG
,گفتند,O
,:,O
,"""",O
,زمین,O
,چمن,O
,برای,O
,هر,O
,دو,O
,تیم,O
,یکسان,O
,بود,O
,.,O
Sentence: 471,خشکی,O
,چمن,O
,کار,O
,را,O
,برای,O
,هر,O
,دو,O
,تیم,O
,دشوار,O
,کرده,O
,بود,O
,و,O
,تنها,O
,مزیت,O
,ما,O
,آشنایی,O
,بیشترمان,O
,با,O
,وضعیت,O
,اقلیمی,O
,مادرید,B_LOC
,بود,O
,.,O
Sentence: 472,ما,O
,میزبان,O
,بودیم,O
,و,O
,قصد,O
,داشتیم,O
,از,O
,همه,O
,ابزارهایمان,O
,برای,O
,پیروزی,O
,استفاده,O
,کنیم,O
,.,O
Sentence: 473,بدون,O
,شک,O
,بایرن,B_ORG
,هم,O
,در,O
,بازی,O
,برگشت,O
,چمن,O
,ورزشگاه,O
,را,O
,آنطور,O
,که,O
,دوست,O
,دارد,O
,آماده,O
,خواهد,O
,کرد,O
,.,O
Sentence: 474,"""",O
Sentence: 475,اتوبوس,O
,اس,O
,.,O
Sentence: 476,خوزستان,B_ORG
,در,O
,مسیر,O
,غدیر,B_LOC
,(,O
,عکس,O
,),O
,.,O
Sentence: 477,اتوبوس,O
,استقلال,B_ORG
,خوزستان,I_ORG
,دقایقی,O
,دیگر,O
,به,O
,سمت,O
,ورزشگاه,B_LOC
,غدیر,I_LOC
,حرکت,O
,می کند,O
,.,O
Sentence: 478,[,O
,اتوبوس,O
,اس,O
,.,O
Sentence: 479,خوزستان,B_ORG
,در,O
,مسیر,O
,غدیر,B_LOC
,(,O
,عکس,O
,),O
,],O
,به,O
,گزارش,O
,"""",O
,ورزش,B_ORG
,سه,I_ORG
,"""",O
,،,O
,پس,O
,از,O
,کش,O
,و,O
,قوس های,O
,فراوان,O
,بالاخره,O
,بازی,O
,استقلال,B_ORG
,خوزستان,I_ORG
,و,O
,راه آهن,B_ORG
,به,O
,غدیر,B_LOC
,منتقل,O
,شد,O
,و,O
,دربی,O
,اهواز,B_LOC
,به,O
,تعویق,O
,افتاد,O
,.,O
Sentence: 480,پس,O
,از,O
,اعلام,O
,این,O
,خبر,O
,اتوبوس,O
,استقلال,B_ORG
,خوزستان,I_ORG
,به,O
,سمت,O
,ورزشگاه,B_LOC
,غدیر,I_LOC
,حرکت,O
,کرد,O
,.,O
Sentence: 481,این,O
,خبر,O
,از,O
,سوی,O
,علیمراد,B_PER
,سالاری,I_PER
,مدیر,O
,رسانه ای,O
,استقلال,B_ORG
,خوزستان,I_ORG
,تایید,O
,شده,O
,است,O
,.,O
Sentence: 482,ستاره,O
,لیون,B_ORG
,در,O
,لیست,O
,خرید,O
,تابستانی,O
,بارسا,B_ORG
,.,O
Sentence: 483,الکساندر,B_PER
,لاکازت,I_PER
,،,O
,مهاجم,O
,برجسته,O
,باشگاه,B_ORG
,لیون,I_ORG
,،,O
,مورد,O
,توجه,O
,بارسلونا,B_ORG
,قرار,O
,گرفته,O
,است,O
,.,O
Sentence: 484,[,O
,ستاره,O
,لیون,B_ORG
,در,O
,لیست,O
,خرید,O
,تابستانی,O
,بارسا,B_ORG
,],O
,به,O
,گزارش,O
,"""",O
,ورزش,B_ORG
,سه,I_ORG
,"""",O
,،,O
,بارسلونا,B_ORG
,قصد,O
,دارد,O
,در,O
,نقل,O
,و,O
,انتقالات,O
,تابستانی,O
,یک,O
,مهاجم,O
,خوب,O
,که,O
,بتواند,O
,ذخیره ای,O
,مناسب,O
,برای,O
,مثلث,O
,MSN,O
,باشد,O
,به,O
,خدمت,O
,بگیرد,O
,.,O
Sentence: 485,نشریه,B_ORG
,اکیپ,I_ORG
,در,O
,همین,O
,رابطه,O
,امروز,B_DAT
,گزارش,O
,داد,O
,که,O
,نام,O
,الکساندر,B_PER
,لاکازت,I_PER
,،,O
,مهاجم,O
,24,O
,ساله,O
,باشگاه,B_ORG
,لیون,I_ORG
,فرانسه,I_ORG
,،,O
,در,O
,لیست,O
,خرید,O
,تابستانی,O
,آبی,O
,اناری ها,O
,قرار,O
,دارد,O
,.,O
Sentence: 486,لاکازت,B_PER
,فصل,O
,گذشته,O
,31,O
,گل,O
,برای,O
,لیون,B_ORG
,به,O
,ثمر,O
,رساند,O
,و,O
,در,O
,فصل,O
,جاری,O
,تا,O
,بدینجا,O
,در,O
,لوشامپیونه,O
,و,O
,نیز,O
,چمپیونزلیگ,O
,،,O
,21,O
,گل,O
,به,O
,ثمر,O
,رسانده,O
,است,O
,.,O
Sentence: 487,لاکازت,B_PER
,برای,O
,پیوستن,O
,به,O
,بارسلونا,B_ORG
,رقیبانی,O
,چون,O
,نولیتو,B_PER
,(,O
,سلتا,B_ORG
,),O
,،,O
,باکامبو,B_PER
,(,O
,ویاریال,B_ORG
,),O
,و,O
,کوین,B_PER
,گامیرو,I_PER
,(,O
,سویا,B_ORG
,),O
,را,O
,پیش,O
,روی,O
,خود,O
,می بیند,O
,.,O
Sentence: 488,هفته,O
,بیست,O
,و,O
,هشتم,O
,لیگ,O
,برتر,O
,گزارش,O
,زنده,O
,؛,O
,سایپا,B_ORG
,0,O
,-,O
,استقلال,B_ORG
,0,O
,دو,O
,تیم,B_ORG
,استقلال,I_ORG
,و,O
,سایپا,B_ORG
,از,O
,دقایقی,O
,پیش,O
,در,O
,چارچوب,O
,هفته,O
,بیست,O
,و,O
,هشتم,O
,لیگ,O
,برتر,O
,به,O
,مصاف,O
,هم,O
,رفته اند,O
,.,O
Sentence: 489,[,O
,گزارش,O
,زنده,O
,؛,O
,سایپا,B_ORG
,0,O
,-,O
,استقلال,B_ORG
,0,O
,],O
,به,O
,گزارش,O
,"""",O
,ورزش,B_ORG
,سه,I_ORG
,"""",O
,،,O
,استقلال,B_ORG
,برای,O
,اینکه,O
,حداقل,O
,شانس های,O
,خود را,O
,برای,O
,قهرمانی,O
,زنده,O
,نگه,O
,دارد,O
